gene,title,score,e_value,identities,align_length
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",36.0,0.176017,27,32
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",36.0,0.176017,18,18
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",36.0,0.176017,21,23
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",35.0,0.61436,28,34
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",35.0,0.61436,26,32
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",35.0,0.61436,19,20
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",35.0,0.61436,22,25
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",35.0,0.61436,19,20
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.61436,20,22
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.61436,17,17
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.61436,17,17
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.61436,20,22
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.61436,17,17
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.61436,22,24
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.61436,34,44
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.61436,20,22
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.61436,17,17
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.61436,17,17
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.61436,20,22
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.61436,17,17
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.61436,17,17
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.14433,21,24
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.14433,18,19
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.14433,21,24
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.14433,18,19
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.14433,18,19
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.14433,18,19
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.14433,18,19
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.14433,27,34
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.14433,18,19
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.14433,40,55
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.14433,21,24
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.14433,21,24
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.14433,21,24
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.14433,20,21
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.14433,18,19
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.14433,26,31
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.14433,18,19
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.14433,23,26
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.14433,20,21
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,19,21
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,25,31
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,16,16
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,19,21
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,24,28
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,28,36
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,29,35
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,22,26
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,16,16
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,19,21
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,19,21
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,16,16
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,16,16
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,16,16
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,28,36
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,22,26
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,16,16
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,16,16
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,16,16
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,19,21
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,22,26
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,22,26
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,16,16
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",32.0,2.14433,19,21
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,23,28
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,19,20
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,23,28
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,20,23
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,24,29
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,20,23
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,17,18
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,23,28
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,17,18
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,23,28
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,22,25
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,35,46
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,17,18
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,20,23
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,17,18
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,23,28
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,20,23
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,17,18
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,20,23
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,20,23
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,17,18
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,17,18
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,17,18
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,25,30
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,24,27
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,17,18
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,17,18
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,20,23
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,29,36
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,20,23
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,17,18
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",31.0,7.48444,22,25
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,18,20
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,21,25
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,21,25
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,18,20
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,18,20
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,28,37
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,24,30
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,24,30
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,18,20
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,18,20
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,21,24
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,21,25
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,18,20
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,18,20
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,18,20
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,18,20
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,25,31
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,21,25
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,18,20
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,18,20
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,21,24
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,27,35
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,18,20
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,21,25
PprA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",30.0,7.48444,15,15
PprA,"gi|324316295|gb|CP002538.1| Deinococcus proteolyticus MRP plasmid pDEIPR02, complete sequence",37.0,0.176017,23,26
PprA,"gi|324316295|gb|CP002538.1| Deinococcus proteolyticus MRP plasmid pDEIPR02, complete sequence",36.0,0.176017,24,28
PprA,"gi|324316295|gb|CP002538.1| Deinococcus proteolyticus MRP plasmid pDEIPR02, complete sequence",34.0,0.61436,23,27
PprA,"gi|324316295|gb|CP002538.1| Deinococcus proteolyticus MRP plasmid pDEIPR02, complete sequence",30.0,7.48444,15,15
PprA,"gi|324316295|gb|CP002538.1| Deinococcus proteolyticus MRP plasmid pDEIPR02, complete sequence",30.0,7.48444,18,20
PprA,"gi|324316521|gb|CP002539.1| Deinococcus proteolyticus MRP plasmid pDEIPR03, complete sequence",34.0,0.61436,17,17
PprA,"gi|324316521|gb|CP002539.1| Deinococcus proteolyticus MRP plasmid pDEIPR03, complete sequence",33.0,2.14433,28,33
PprA,"gi|324316521|gb|CP002539.1| Deinococcus proteolyticus MRP plasmid pDEIPR03, complete sequence",32.0,2.14433,19,21
PprA,"gi|324316521|gb|CP002539.1| Deinococcus proteolyticus MRP plasmid pDEIPR03, complete sequence",32.0,2.14433,16,16
PprA,"gi|324316521|gb|CP002539.1| Deinococcus proteolyticus MRP plasmid pDEIPR03, complete sequence",31.0,7.48444,17,18
PprA,"gi|324316521|gb|CP002539.1| Deinococcus proteolyticus MRP plasmid pDEIPR03, complete sequence",31.0,7.48444,20,23
PprA,"gi|324316521|gb|CP002539.1| Deinococcus proteolyticus MRP plasmid pDEIPR03, complete sequence",30.0,7.48444,18,20
PprA,"gi|324316521|gb|CP002539.1| Deinococcus proteolyticus MRP plasmid pDEIPR03, complete sequence",30.0,7.48444,18,20
PprA,"gi|324316521|gb|CP002539.1| Deinococcus proteolyticus MRP plasmid pDEIPR03, complete sequence",30.0,7.48444,18,20
PprA,"gi|324316521|gb|CP002539.1| Deinococcus proteolyticus MRP plasmid pDEIPR03, complete sequence",30.0,7.48444,18,20
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",1298.0,0.0,881,1035
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",44.0,0.00144099,25,27
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",41.0,0.0175549,22,23
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",40.0,0.0175549,36,46
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",39.0,0.0612725,21,22
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",39.0,0.0612725,21,22
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",39.0,0.0612725,21,22
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",39.0,0.0612725,27,32
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",38.0,0.0612725,26,30
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",38.0,0.0612725,19,19
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",38.0,0.0612725,25,29
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",36.0,0.213862,24,28
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",36.0,0.213862,21,23
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",36.0,0.213862,18,18
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",36.0,0.213862,18,18
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",36.0,0.213862,18,18
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",36.0,0.213862,18,18
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",36.0,0.213862,21,23
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",36.0,0.213862,21,23
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",36.0,0.213862,18,18
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",36.0,0.213862,26,30
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",36.0,0.213862,21,23
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",36.0,0.213862,18,18
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",35.0,0.746452,22,25
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",35.0,0.746452,33,40
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",35.0,0.746452,22,25
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",35.0,0.746452,25,30
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.746452,23,27
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.746452,35,45
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.746452,28,34
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.746452,31,38
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.746452,17,17
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.746452,23,27
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.746452,20,22
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.746452,36,46
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.746452,23,27
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.746452,29,37
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.746452,23,27
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",34.0,0.746452,17,17
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.60537,54,79
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.60537,21,23
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.60537,21,24
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.60537,18,19
RecA,"gi|324314064|gb|CP002536.1| Deinococcus proteolyticus MRP, complete genome",33.0,2.60537,28,35
